source_prefix	target_prefix	source_size	target_size	absolute_overlap	normalized_overlap
vbo	xpo	18556	20061	196	0.01056
fobi	mi	763	1389	8	0.01048
gno	rbo	104602	192	2	0.01042
cvdo	fovt	290	313	3	0.01034
envo	fbdv	3360	200	2	0.01
fbdv	omrse	200	230	2	0.01
aro	mp	6610	13569	66	0.00998
oarcs	wbbt	307	6763	3	0.00977
apo	wbbt	309	6763	3	0.00971
so	tto	2386	38640	23	0.00964
mmusdv	ms	105	2937	1	0.00952
eco	ecto	2007	2826	19	0.00947
cdno	fbcv	799	1132	7	0.00876
gno	omrse	104602	230	2	0.0087
aro	vto	6610	107005	55	0.00832
lpt	wbbt	481	6763	4	0.00832
ecto	ncro	2826	2543	21	0.00826
aro	ecto	6610	2826	22	0.00778
aro	go	6610	43248	51	0.00772
aro	vbo	6610	18556	51	0.00772
ddanat	envo	130	3360	1	0.00769
ddanat	peco	130	550	1	0.00769
lepao	ms	132	2937	1	0.00758
doid	hp	11207	16614	82	0.00732
bspo	ms	139	2937	1	0.00719
bspo	peco	139	550	1	0.00719
bspo	wbbt	139	6763	1	0.00719
envo	obi	3360	3735	24	0.00714
ecto	omp	2826	2006	14	0.00698
exo	ms	150	2937	1	0.00667
ecto	po	2826	1653	11	0.00665
ecao	ecto	465	2826	3	0.00645
ecao	fovt	465	313	2	0.00639
envo	lpt	3360	481	3	0.00624
doid	mondo	11207	22784	67	0.00598
aro	ecocore	6610	182	1	0.00549
cl	ecocore	2659	182	1	0.00549
ecocore	ecto	182	2826	1	0.00549
ecocore	fbdv	182	200	1	0.00549
ecocore	mp	182	13569	1	0.00549
ecocore	vt	182	3677	1	0.00549
aro	peco	6610	550	3	0.00545
doid	nbo	11207	928	5	0.00539
envo	vt	3360	3677	18	0.00536
aro	oba	6610	7787	34	0.00514
so	xpo	2386	20061	12	0.00503
agro	fbdv	772	200	1	0.005
ecao	fbdv	465	200	1	0.005
fbdv	mco	200	839	1	0.005
fbdv	ontoavida	200	670	1	0.005
fbdv	planp	200	673	1	0.005
fbdv	xpo	200	20061	1	0.005
fbdv	zp	200	36602	1	0.005
vt	xpo	3677	20061	17	0.00462
rxno	wbbt	653	6763	3	0.00459
geno	ms	221	2937	1	0.00452
wbbt	xco	6763	675	3	0.00444
aro	mondo	6610	22784	29	0.00439
ecao	omrse	465	230	1	0.00435
mco	omrse	839	230	1	0.00435
omrse	planp	230	673	1	0.00435
omrse	xpo	230	20061	1	0.00435
omrse	zp	230	36602	1	0.00435
mmo	wbbt	695	6763	3	0.00432
sbo	wbbt	694	6763	3	0.00432
cdno	ecao	799	465	2	0.0043
hsapdv	ms	243	2937	1	0.00412
spd	wbbt	757	6763	3	0.00396
wbbt	wbls	6763	774	3	0.00388
ecto	peco	2826	550	2	0.00364
mco	wbbt	839	6763	3	0.00358
ecto	wbbt	2826	6763	10	0.00354
envo	uberon	3360	14351	11	0.00327
ms	oarcs	2937	307	1	0.00326
scdo	tto	1266	38640	4	0.00316
gno	ontoavida	104602	670	2	0.00299
efo	envo	15540	3360	10	0.00298
oba	tto	7787	38640	23	0.00295
obi	xpo	3735	20061	10	0.00268
cmpo	wbbt	399	6763	1	0.00251
ecto	xpo	2826	20061	7	0.00248
envo	ms	3360	2937	7	0.00238
symp	wbbt	897	6763	2	0.00223
ecao	envo	465	3360	1	0.00215
ecao	fbbt	465	17570	1	0.00215
ecao	wbbt	465	6763	1	0.00215
envo	oba	3360	7787	7	0.00208
dermo	ncbitaxon	3401	2438855	7	0.00206
oba	peco	7787	550	1	0.00182
aism	ms	553	2937	1	0.00181
tto	xao	38640	1720	3	0.00174
ms	obi	2937	3735	5	0.0017
ms	poro	2937	607	1	0.00165
doid	plana	11207	646	1	0.00155
ms	rxno	2937	653	1	0.00153
envo	planp	3360	673	1	0.00149
envo	zp	3360	36602	5	0.00149
fbbt	planp	17570	673	1	0.00149
planp	wbbt	673	6763	1	0.00149
planp	xpo	673	20061	1	0.00149
ms	xco	2937	675	1	0.00148
dermo	tto	3401	38640	5	0.00147
envo	maxo	3360	1387	2	0.00144
mmo	ms	695	2937	1	0.00144
ms	sbo	2937	694	1	0.00144
aro	ms	6610	2937	4	0.00136
ms	spd	2937	757	1	0.00132
fobi	mod	763	1978	1	0.00131
eco	sio	2007	1572	2	0.00127
edam.data	mpath	1140	841	1	0.00119
envo	flopo	3360	23226	4	0.00119
envo	hp	3360	16614	4	0.00119
envo	mco	3360	839	1	0.00119
envo	mondo	3360	22784	4	0.00119
envo	mp	3360	13569	4	0.00119
envo	mro	3360	51242	4	0.00119
envo	vbo	3360	18556	4	0.00119
envo	vto	3360	107005	4	0.00119
fbbt	mco	17570	839	1	0.00119
mco	xpo	839	20061	1	0.00119
mi	mpath	1389	841	1	0.00119
ms	symp	2937	897	1	0.00111
envo	pato	3360	1875	2	0.00107
doid	vsmo	11207	1902	2	0.00105
lbo	ms	1108	2937	1	0.0009
fbcv	ms	1132	2937	1	0.00088
doid	so	11207	2386	2	0.00084
doid	hao	11207	2465	2	0.00081
doid	ncro	11207	2543	2	0.00079
envo	scdo	3360	1266	1	0.00079
doid	pw	11207	2600	2	0.00077
doid	wbphenotype	11207	2633	2	0.00076
envo	wbphenotype	3360	2633	2	0.00076
ecto	tto	2826	38640	2	0.00071
chmo	doid	2908	11207	2	0.00069
chmo	envo	2908	3360	2	0.00069
fbbt	gno	17570	104602	12	0.00068
cmo	doid	3025	11207	2	0.00066
doid	ma	11207	3230	2	0.00062
envo	to	3360	1606	1	0.00062
to	tto	1606	38640	1	0.00062
aro	wbbt	6610	6763	4	0.00061
aro	envo	6610	3360	2	0.0006
envo	gno	3360	104602	2	0.0006
dermo	doid	3401	11207	2	0.00059
doid	obi	11207	3735	2	0.00054
ms	vsmo	2937	1902	1	0.00053
doid	eco	11207	2007	1	0.0005
eco	ms	2007	2937	1	0.0005
ms	omp	2937	2006	1	0.0005
aro	ncbitaxon	6610	2438855	3	0.00045
hao	ms	2465	2937	1	0.00041
doid	rs	11207	5020	2	0.0004
oba	xpo	7787	20061	3	0.00039
cl	doid	2659	11207	1	0.00038
ms	wbphenotype	2937	2633	1	0.00038
bto	ms	6511	2937	1	0.00034
cmo	ms	3025	2937	1	0.00034
dermo	ms	3401	2937	1	0.00034
flopo	ms	23226	2937	1	0.00034
mop	ms	3582	2937	1	0.00034
ms	zfa	2937	3079	1	0.00034
bto	doid	6511	11207	2	0.00031
doid	wbbt	11207	6763	2	0.0003
envo	xpo	3360	20061	1	0.0003
doid	mop	11207	3582	1	0.00028
doid	flopo	11207	23226	3	0.00027
doid	uberon	11207	14351	3	0.00027
doid	vbo	11207	18556	3	0.00027
doid	vt	11207	3677	1	0.00027
fbbt	obi	17570	3735	1	0.00027
doid	fypo	11207	7674	2	0.00026
tto	uberon	38640	14351	2	0.00014
doid	oba	11207	7787	1	0.00013
doid	efo	11207	15540	1	9e-05
doid	mp	11207	13569	1	9e-05
fbbt	tto	17570	38640	1	6e-05
fbbt	xpo	17570	20061	1	6e-05
fbbt	zp	17570	36602	1	6e-05
